LatDegree,LongDegree,OtherName
21.60888889,-158.095,Kawailoa
21.608056,-158.086944,Kawailoa Mauka
21.60722222,-157.9091667,Hauula
21.60333333,-157.9072222,Hauula
21.59916667,-157.9055556,Kapaka Farm 3
21.597222,-157.903056,Hauula
21.61222222,-157.915,Hauula
21.60444444,-157.9186111,Maakua
21.61194444,-157.9238889,Kaipapau
21.62277778,-158.0775,Paniolo Ranch
21.61972222,-158.085,Kawailoa Bch
21.62888889,-157.925,Laie
21.62416667,-157.9188889,Laie
21.615,-157.9155556,Haaula-Elc
21.62416667,-157.9213889,Laie-Maloo
21.61972222,-157.9183333,Laie
21.62833333,-157.9241667,Laie-Truck Farm
21.63,-157.9238889,Laie-Akana
21.63,-157.9230556,Laie-Almieda
21.61583333,-157.9216667,Hauula Deep Monitor
21.62833333,-157.9222222,Laie Beach
21.63527778,-158.0536111,Waimea Falls 1
21.64611111,-158.0619444,Waimea
21.63388889,-158.0488889,Waimea Falls 2
21.64027778,-157.9258333,Laie
21.63861111,-157.9241667,Laie
21.63666667,-157.9211111,PCC Backup
21.63583333,-157.9244444,Welfare Farm
21.63166667,-157.9230556,Laie
21.64305556,-157.9266667,BYU Campus
21.64166667,-157.9280556,BYU Ceramic
21.64111111,-157.9263889,BYU Library
21.64055556,-157.9205556,PCC Lagoon
21.63694444,-157.925,Laie-Child
21.63222222,-157.9238889,Caldeira
21.64194444,-157.9222222,Pahumoa
21.63222222,-157.9233333,Chapman
21.63888889,-157.9311111,Laie Battery
21.63888889,-157.9311111,Laie Battery
21.63888889,-157.9311111,Laie Battery
21.63888889,-157.9311111,Quarry D
21.63888889,-157.9311111,Quarry E
21.63861111,-157.9308333,Quarry F
21.64638889,-157.9363889,Prawn Farm
21.64166667,-157.9394444,Laie
21.63111111,-157.9325,Wailele
21.64944444,-158.0422222,Wallace
21.65222222,-158.0352778,Pupukea
21.65388889,-158.0375,Pupukea G C 1
21.65777778,-158.0419444,Pupukea G C 2
21.64944444,-158.0613889,Pupukea Bch Park
21.64916667,-157.9302778,Laie
21.64805556,-157.9266667,Laie
21.66138889,-157.9361111,Malaekahana
21.66166667,-157.9333333,Kahuku
21.64777778,-157.9347222,Laie Temple
21.64805556,-157.935,Laie
21.64722222,-157.9341667,Egg Farm
21.64694444,-157.9341667,Laie
21.64722222,-157.9347222,Kaio
21.65888889,-157.9352778,Laie Deep Monitor
21.66083333,-157.9508333,Kahuku P3-1
21.66083333,-157.9508333,Kahuku P3-2
21.66083333,-157.9508333,Kahuku P3A-3
21.66083333,-157.9508333,Kahuku P3-4
21.66083333,-157.9508333,Kahuku P3-5
21.66083333,-157.9508333,Kahuku P3-6
21.65916667,-157.9491667,Kahuku Pump 6
21.65166667,-157.9561111,Malaekahana 1
21.65166667,-157.9561111,Malaekahana 2
21.6775,-158.0341667,Sunset Sch
21.67972222,-158.0347222,Sunset Bch
21.67972222,-158.0347222,Sunset Bch
21.66916667,-158.0405556,Sunset Beach
21.66916667,-158.0405556,Sunset Beach
21.67027778,-158.0433333,Sunset-Henry F
21.67972222,-158.0372222,Sunset Beach
21.68,-158.0336111,Sunset Beach
21.67694444,-158.0355556,Sunset-Nakamura
21.66361111,-158.0502778,Sunset Bch
21.66694444,-157.9386111,Kawananakoa
21.6775,-157.9566667,Pump 1
21.67777778,-157.9569444,P1&11 Bat 2
21.67833333,-157.95,Kahuku
21.67916667,-157.9497222,Kahuku Mill Batt
21.67833333,-157.9483333,Kahuku
21.67166667,-157.9472222,Kahuku Pump 8
21.66444444,-157.9477778,Kahuku P12 Batt
21.67777778,-157.9569444,P1&11 Bat 3
21.67916667,-157.9497222,Kahuku Mill Batt
21.66444444,-157.9477778,Pump 12A Bat
21.67916667,-157.9497222,Kahuku Mill Batt
21.67916667,-157.9497222,Kahuku Mill Batt
21.67777778,-157.9569444,P1&11 Bat 4
21.67777778,-157.9569444,P1&11 Bat 5
21.67305556,-157.9627778,Kahuku 1
21.67361111,-157.9630556,Kahuku 2
21.67222222,-157.9588889,Kahuku Deep Mon
21.677322,-157.985719,Kahuku TVWF 2011
21.69611111,-157.9975,Turtle Bay G C
21.69138889,-158.005,Opana
21.68916667,-158.0066667,Opana 2
21.68916667,-158.0058333,Opana 1  BWS 338-1
21.68944444,-158.0061111,Opana 3  BWS 338-3
21.68944444,-158.0161111,Kawela Mauka
21.68638889,-158.0236111,Waialee
21.68694444,-158.0236111,Waialee
21.68722222,-158.0233333,Waialee
21.68666667,-158.0208333,Waialee
21.68666667,-158.0208333,Waialee
21.68666667,-158.0208333,Waialee
21.68666667,-158.0208333,Waialee I
21.68666667,-158.0208333,Waialee II
21.68861111,-158.0222222,Waialee
21.68583333,-158.0236111,Waialee UH
21.68666667,-158.0213889,Waialee
21.69222222,-157.9594444,Kahuku
21.69194444,-157.9586111,Kahuku
21.68527778,-157.9597222,Kahuku
21.68388889,-157.9605556,Pump 15-Amorient
21.685,-157.9555556,Kii Wildlife 1
21.685,-157.9555556,Kii Wildlife 2
21.685,-157.9555556,Kii Wildlife 3
21.69388889,-157.9536111,Haw Mar Ent Ogo
21.69083333,-157.9569444,Amor Ikko Salt
21.69361111,-157.9530556,Haw Mar Ent Clam
21.69666667,-157.9613889,Kahuku Shrimp 3
21.69194444,-157.9552778,HME 1
21.68527778,-157.9558333,Kii Wildlife 4
21.68361111,-157.9672222,Kahuku P5 Batt
21.68361111,-157.9672222,Kahuku P5 Batt
21.68361111,-157.9672222,Kahuku P5 Batt
21.68361111,-157.9672222,Kahuku P5 Batt
21.68361111,-157.9672222,Kahuku P5 Batt
21.68361111,-157.9672222,Kahuku P5 Batt
21.68361111,-157.9672222,Kahuku P5 Batt
21.68361111,-157.9672222,Kahuku P5 Batt
21.68361111,-157.9672222,Kahuku P5 Batt
21.68361111,-157.9672222,Kahuku P5 Batt
21.68361111,-157.9672222,Kahuku P5 Batt
21.69027778,-157.9766667,Kahuku Airbase
21.69027778,-157.9766667,Kahuku Airbase
21.695,-157.9780556,Kuilima 1
21.69666667,-157.9833333,Pump 2 Bat
21.69666667,-157.9833333,Kahuku Land
21.6975,-157.9613889,Kahuku Shrimp 1
21.69722222,-157.9608333,Kahuku Shrimp 2
21.7,-157.98,Kahuku
21.7,-157.9797222,Kahuku
21.70027778,-157.9802778,Kahuku
21.70611111,-157.9733333,Amor Rca Bracksh
21.70416667,-157.9675,Terry Astro Salt
21.70555556,-157.9672222,Hi Aquaculture 1
21.70472222,-157.9666667,Hi Aquaculture 2
21.70722222,-157.9730556,Amor Rca Salt I
21.70361111,-157.9647222,Seawater Prod 1
21.70333333,-157.965,Seawater Prod 2
21.70222222,-157.9755556,Kuilima
21.70444444,-157.9686111,Amor Pact Salt 1
21.70472222,-157.9688889,Amor Pact Salt 2
21.7075,-157.9736111,Amor Rca Salt 2
21.70527778,-157.9694444,Amor Pact Salt 3
21.70555556,-157.9694444,Amor Pact Salt 4
21.70611111,-157.97,Amor Pact Salt 5
21.70361111,-157.9647222,Hiaqua Seed Salt
